"Time","Temperature","Well","OD600","Contents","pctmediashocked","bacteria","phage","phageshock","Rep","sm_od"
7500,"36.2 °C","A9",0.1755,"100_PAO1_NA_NA_C","100","PAO1","NA","NA","C",0.20574
7800,"36.0 °C","A9",0.1824,"100_PAO1_NA_NA_C","100","PAO1","NA","NA","C",0.2123
8100,"36.2 °C","A9",0.1882,"100_PAO1_NA_NA_C","100","PAO1","NA","NA","C",0.2189
8400,"36.2 °C","A9",0.1971,"100_PAO1_NA_NA_C","100","PAO1","NA","NA","C",0.22601
8700,"36.2 °C","A9",0.2033,"100_PAO1_NA_NA_C","100","PAO1","NA","NA","C",0.23338
9000,"36.2 °C","A9",0.21,"100_PAO1_NA_NA_C","100","PAO1","NA","NA","C",0.24134
9300,"36.0 °C","A9",0.2153,"100_PAO1_NA_NA_C","100","PAO1","NA","NA","C",0.24963
9600,"36.2 °C","A9",0.2216,"100_PAO1_NA_NA_C","100","PAO1","NA","NA","C",0.25861
9900,"36.1 °C","A9",0.2294,"100_PAO1_NA_NA_C","100","PAO1","NA","NA","C",0.26815
10200,"36.1 °C","A9",0.2346,"100_PAO1_NA_NA_C","100","PAO1","NA","NA","C",0.27815
10500,"36.0 °C","A9",0.2411,"100_PAO1_NA_NA_C","100","PAO1","NA","NA","C",0.28881
10800,"36.1 °C","A9",0.2484,"100_PAO1_NA_NA_C","100","PAO1","NA","NA","C",0.30002
11100,"36.3 °C","A9",0.2593,"100_PAO1_NA_NA_C","100","PAO1","NA","NA","C",0.31177
11400,"36.1 °C","A9",0.2708,"100_PAO1_NA_NA_C","100","PAO1","NA","NA","C",0.32413
11700,"36.1 °C","A9",0.2829,"100_PAO1_NA_NA_C","100","PAO1","NA","NA","C",0.33759
12000,"36.1 °C","A9",0.2929,"100_PAO1_NA_NA_C","100","PAO1","NA","NA","C",0.3516
12300,"36.1 °C","A9",0.3051,"100_PAO1_NA_NA_C","100","PAO1","NA","NA","C",0.3657
12600,"36.1 °C","A9",0.317,"100_PAO1_NA_NA_C","100","PAO1","NA","NA","C",0.3801
12900,"36.2 °C","A9",0.3294,"100_PAO1_NA_NA_C","100","PAO1","NA","NA","C",0.39577
13200,"36.2 °C","A9",0.3412,"100_PAO1_NA_NA_C","100","PAO1","NA","NA","C",0.4116
13500,"36.1 °C","A9",0.3532,"100_PAO1_NA_NA_C","100","PAO1","NA","NA","C",0.42785
13800,"36.1 °C","A9",0.3659,"100_PAO1_NA_NA_C","100","PAO1","NA","NA","C",0.44413
14100,"36.1 °C","A9",0.3829,"100_PAO1_NA_NA_C","100","PAO1","NA","NA","C",0.46033
14400,"36.1 °C","A9",0.4054,"100_PAO1_NA_NA_C","100","PAO1","NA","NA","C",0.4757
14700,"36.1 °C","A9",0.423,"100_PAO1_NA_NA_C","100","PAO1","NA","NA","C",0.48972
15000,"36.1 °C","A9",0.4339,"100_PAO1_NA_NA_C","100","PAO1","NA","NA","C",0.50285
15300,"36.2 °C","A9",0.4491,"100_PAO1_NA_NA_C","100","PAO1","NA","NA","C",0.51575
15600,"36.0 °C","A9",0.4737,"100_PAO1_NA_NA_C","100","PAO1","NA","NA","C",0.52772
15900,"36.2 °C","A9",0.4877,"100_PAO1_NA_NA_C","100","PAO1","NA","NA","C",0.53791
16200,"36.1 °C","A9",0.5037,"100_PAO1_NA_NA_C","100","PAO1","NA","NA","C",0.54756
16500,"36.2 °C","A9",0.516,"100_PAO1_NA_NA_C","100","PAO1","NA","NA","C",0.55658
16800,"36.2 °C","A9",0.5279,"100_PAO1_NA_NA_C","100","PAO1","NA","NA","C",0.56543
17100,"36.2 °C","A9",0.5366,"100_PAO1_NA_NA_C","100","PAO1","NA","NA","C",0.57391
17400,"36.1 °C","A9",0.5456,"100_PAO1_NA_NA_C","100","PAO1","NA","NA","C",0.58316
17700,"36.0 °C","A9",0.5543,"100_PAO1_NA_NA_C","100","PAO1","NA","NA","C",0.59298
18000,"36.2 °C","A9",0.5629,"100_PAO1_NA_NA_C","100","PAO1","NA","NA","C",0.60444
18300,"36.2 °C","A9",0.5688,"100_PAO1_NA_NA_C","100","PAO1","NA","NA","C",0.6182
18600,"36.2 °C","A9",0.5756,"100_PAO1_NA_NA_C","100","PAO1","NA","NA","C",0.6351
18900,"36.2 °C","A9",0.5842,"100_PAO1_NA_NA_C","100","PAO1","NA","NA","C",0.65427
19200,"36.2 °C","A9",0.5939,"100_PAO1_NA_NA_C","100","PAO1","NA","NA","C",0.67546
19500,"36.1 °C","A9",0.6045,"100_PAO1_NA_NA_C","100","PAO1","NA","NA","C",0.69786
19800,"36.1 °C","A9",0.6127,"100_PAO1_NA_NA_C","100","PAO1","NA","NA","C",0.72105
20100,"36.1 °C","A9",0.6291,"100_PAO1_NA_NA_C","100","PAO1","NA","NA","C",0.74646
20400,"36.1 °C","A9",0.6438,"100_PAO1_NA_NA_C","100","PAO1","NA","NA","C",0.77261
20700,"36.1 °C","A9",0.6689,"100_PAO1_NA_NA_C","100","PAO1","NA","NA","C",0.7967
21000,"36.1 °C","A9",0.7005,"100_PAO1_NA_NA_C","100","PAO1","NA","NA","C",0.82081
21300,"36.2 °C","A9",0.7378,"100_PAO1_NA_NA_C","100","PAO1","NA","NA","C",0.84074
21600,"36.1 °C","A9",0.7673,"100_PAO1_NA_NA_C","100","PAO1","NA","NA","C",0.85776
21900,"36.2 °C","A9",0.7961,"100_PAO1_NA_NA_C","100","PAO1","NA","NA","C",0.87232
22200,"36.1 °C","A9",0.8179,"100_PAO1_NA_NA_C","100","PAO1","NA","NA","C",0.88415
22500,"36.2 °C","A9",0.8364,"100_PAO1_NA_NA_C","100","PAO1","NA","NA","C",0.89434
22800,"36.1 °C","A9",0.8668,"100_PAO1_NA_NA_C","100","PAO1","NA","NA","C",0.90289
23100,"36.2 °C","A9",0.8906,"100_PAO1_NA_NA_C","100","PAO1","NA","NA","C",0.91046
23401,"36.1 °C","A9",0.8847,"100_PAO1_NA_NA_C","100","PAO1","NA","NA","C",0.91516
23701,"36.1 °C","A9",0.91,"100_PAO1_NA_NA_C","100","PAO1","NA","NA","C",0.92213
24001,"36.2 °C","A9",0.8998,"100_PAO1_NA_NA_C","100","PAO1","NA","NA","C",0.92578
24301,"36.1 °C","A9",0.908,"100_PAO1_NA_NA_C","100","PAO1","NA","NA","C",0.93168
24601,"36.2 °C","A9",0.9129,"100_PAO1_NA_NA_C","100","PAO1","NA","NA","C",0.9368
24901,"36.1 °C","A9",0.9144,"100_PAO1_NA_NA_C","100","PAO1","NA","NA","C",0.9423
25201,"36.2 °C","A9",0.9198,"100_PAO1_NA_NA_C","100","PAO1","NA","NA","C",0.94835
25501,"36.2 °C","A9",0.9219,"100_PAO1_NA_NA_C","100","PAO1","NA","NA","C",0.95561
25801,"36.2 °C","A9",0.9425,"100_PAO1_NA_NA_C","100","PAO1","NA","NA","C",0.96129
26101,"36.0 °C","A9",0.9376,"100_PAO1_NA_NA_C","100","PAO1","NA","NA","C",0.96502
26401,"36.1 °C","A9",0.9544,"100_PAO1_NA_NA_C","100","PAO1","NA","NA","C",0.96939
26701,"36.1 °C","A9",0.9465,"100_PAO1_NA_NA_C","100","PAO1","NA","NA","C",0.97324
27001,"36.3 °C","A9",0.9588,"100_PAO1_NA_NA_C","100","PAO1","NA","NA","C",0.97829
27301,"36.2 °C","A9",0.9592,"100_PAO1_NA_NA_C","100","PAO1","NA","NA","C",0.98284
27601,"36.2 °C","A9",0.9679,"100_PAO1_NA_NA_C","100","PAO1","NA","NA","C",0.98781
27901,"36.3 °C","A9",0.9749,"100_PAO1_NA_NA_C","100","PAO1","NA","NA","C",0.99241
28201,"36.2 °C","A9",0.9924,"100_PAO1_NA_NA_C","100","PAO1","NA","NA","C",0.99756
28501,"36.3 °C","A9",0.9787,"100_PAO1_NA_NA_C","100","PAO1","NA","NA","C",1.00106
28801,"36.2 °C","A9",0.9798,"100_PAO1_NA_NA_C","100","PAO1","NA","NA","C",1.0068
29101,"36.1 °C","A9",0.9813,"100_PAO1_NA_NA_C","100","PAO1","NA","NA","C",1.0117
29401,"36.1 °C","A9",0.9929,"100_PAO1_NA_NA_C","100","PAO1","NA","NA","C",1.01583
29701,"36.2 °C","A9",0.997,"100_PAO1_NA_NA_C","100","PAO1","NA","NA","C",1.02075
30001,"36.3 °C","A9",1.0043,"100_PAO1_NA_NA_C","100","PAO1","NA","NA","C",1.0248
30301,"36.2 °C","A9",1.0089,"100_PAO1_NA_NA_C","100","PAO1","NA","NA","C",1.03006
30601,"36.2 °C","A9",1.0139,"100_PAO1_NA_NA_C","100","PAO1","NA","NA","C",1.03601
30901,"36.2 °C","A9",1.0264,"100_PAO1_NA_NA_C","100","PAO1","NA","NA","C",1.04048
31201,"36.2 °C","A9",1.0274,"100_PAO1_NA_NA_C","100","PAO1","NA","NA","C",1.04542
31501,"36.1 °C","A9",1.0361,"100_PAO1_NA_NA_C","100","PAO1","NA","NA","C",1.05002
31801,"36.1 °C","A9",1.0288,"100_PAO1_NA_NA_C","100","PAO1","NA","NA","C",1.05324
32101,"36.2 °C","A9",1.0226,"100_PAO1_NA_NA_C","100","PAO1","NA","NA","C",1.05745
32401,"36.2 °C","A9",1.0421,"100_PAO1_NA_NA_C","100","PAO1","NA","NA","C",1.06847
32701,"36.0 °C","A9",1.0375,"100_PAO1_NA_NA_C","100","PAO1","NA","NA","C",1.07797
33001,"36.2 °C","A9",1.0569,"100_PAO1_NA_NA_C","100","PAO1","NA","NA","C",1.08745
33301,"36.1 °C","A9",1.0684,"100_PAO1_NA_NA_C","100","PAO1","NA","NA","C",1.09389
33601,"36.1 °C","A9",1.0586,"100_PAO1_NA_NA_C","100","PAO1","NA","NA","C",1.09839
33901,"36.1 °C","A9",1.0758,"100_PAO1_NA_NA_C","100","PAO1","NA","NA","C",1.10463
34201,"36.1 °C","A9",1.0734,"100_PAO1_NA_NA_C","100","PAO1","NA","NA","C",1.10903
34501,"36.1 °C","A9",1.0683,"100_PAO1_NA_NA_C","100","PAO1","NA","NA","C",1.11568
34801,"36.1 °C","A9",1.0709,"100_PAO1_NA_NA_C","100","PAO1","NA","NA","C",1.12254
35101,"36.2 °C","A9",1.1328,"100_PAO1_NA_NA_C","100","PAO1","NA","NA","C",1.12823
35401,"36.2 °C","A9",1.1371,"100_PAO1_NA_NA_C","100","PAO1","NA","NA","C",1.12828
35701,"36.1 °C","A9",1.1323,"100_PAO1_NA_NA_C","100","PAO1","NA","NA","C",1.12877
36001,"36.2 °C","A9",1.1213,"100_PAO1_NA_NA_C","100","PAO1","NA","NA","C",1.13113
36301,"36.1 °C","A9",1.1134,"100_PAO1_NA_NA_C","100","PAO1","NA","NA","C",1.13521
36601,"36.2 °C","A9",1.121,"100_PAO1_NA_NA_C","100","PAO1","NA","NA","C",1.1403
36901,"36.2 °C","A9",1.1198,"100_PAO1_NA_NA_C","100","PAO1","NA","NA","C",1.14513
37201,"36.1 °C","A9",1.1399,"100_PAO1_NA_NA_C","100","PAO1","NA","NA","C",1.1508
37501,"36.2 °C","A9",1.1369,"100_PAO1_NA_NA_C","100","PAO1","NA","NA","C",1.15538
37801,"36.2 °C","A9",1.1278,"100_PAO1_NA_NA_C","100","PAO1","NA","NA","C",1.15911
38101,"36.2 °C","A9",1.1333,"100_PAO1_NA_NA_C","100","PAO1","NA","NA","C",1.16357
38401,"36.2 °C","A9",1.142,"100_PAO1_NA_NA_C","100","PAO1","NA","NA","C",1.16788
38701,"36.2 °C","A9",1.1559,"100_PAO1_NA_NA_C","100","PAO1","NA","NA","C",1.17263
39001,"36.2 °C","A9",1.1621,"100_PAO1_NA_NA_C","100","PAO1","NA","NA","C",1.17562
39301,"36.2 °C","A9",1.1643,"100_PAO1_NA_NA_C","100","PAO1","NA","NA","C",1.1809
39601,"36.1 °C","A9",1.1693,"100_PAO1_NA_NA_C","100","PAO1","NA","NA","C",1.18575
39901,"36.2 °C","A9",1.1765,"100_PAO1_NA_NA_C","100","PAO1","NA","NA","C",1.18952
40201,"36.2 °C","A9",1.1857,"100_PAO1_NA_NA_C","100","PAO1","NA","NA","C",1.19216
40501,"36.1 °C","A9",1.1742,"100_PAO1_NA_NA_C","100","PAO1","NA","NA","C",1.19499
40801,"36.2 °C","A9",1.1724,"100_PAO1_NA_NA_C","100","PAO1","NA","NA","C",1.19857
41101,"36.1 °C","A9",1.1764,"100_PAO1_NA_NA_C","100","PAO1","NA","NA","C",1.20433
41401,"36.1 °C","A9",1.1895,"100_PAO1_NA_NA_C","100","PAO1","NA","NA","C",1.2089
41701,"36.1 °C","A9",1.1858,"100_PAO1_NA_NA_C","100","PAO1","NA","NA","C",1.21283
42001,"36.1 °C","A9",1.2149,"100_PAO1_NA_NA_C","100","PAO1","NA","NA","C",1.21796
42301,"36.2 °C","A9",1.2128,"100_PAO1_NA_NA_C","100","PAO1","NA","NA","C",1.21962
42601,"36.1 °C","A9",1.207,"100_PAO1_NA_NA_C","100","PAO1","NA","NA","C",1.22128
42901,"36.2 °C","A9",1.2029,"100_PAO1_NA_NA_C","100","PAO1","NA","NA","C",1.22446
43201,"36.3 °C","A9",1.214,"100_PAO1_NA_NA_C","100","PAO1","NA","NA","C",1.22859
43501,"36.2 °C","A9",1.21,"100_PAO1_NA_NA_C","100","PAO1","NA","NA","C",1.23176
43801,"36.1 °C","A9",1.23,"100_PAO1_NA_NA_C","100","PAO1","NA","NA","C",1.23529
44101,"36.1 °C","A9",1.2221,"100_PAO1_NA_NA_C","100","PAO1","NA","NA","C",1.23614
44401,"36.1 °C","A9",1.2288,"100_PAO1_NA_NA_C","100","PAO1","NA","NA","C",1.23859
44701,"36.1 °C","A9",1.2371,"100_PAO1_NA_NA_C","100","PAO1","NA","NA","C",1.24208
45001,"36.2 °C","A9",1.2315,"100_PAO1_NA_NA_C","100","PAO1","NA","NA","C",1.24547
45301,"36.2 °C","A9",1.2294,"100_PAO1_NA_NA_C","100","PAO1","NA","NA","C",1.24718
45601,"36.1 °C","A9",1.2388,"100_PAO1_NA_NA_C","100","PAO1","NA","NA","C",1.24945
45901,"36.1 °C","A9",1.2442,"100_PAO1_NA_NA_C","100","PAO1","NA","NA","C",1.25126
46201,"36.1 °C","A9",1.2457,"100_PAO1_NA_NA_C","100","PAO1","NA","NA","C",1.25308
46501,"36.2 °C","A9",1.2453,"100_PAO1_NA_NA_C","100","PAO1","NA","NA","C",1.25363
46801,"36.2 °C","A9",1.2385,"100_PAO1_NA_NA_C","100","PAO1","NA","NA","C",1.25545
47101,"36.1 °C","A9",1.2466,"100_PAO1_NA_NA_C","100","PAO1","NA","NA","C",1.25808
47401,"36.2 °C","A9",1.2637,"100_PAO1_NA_NA_C","100","PAO1","NA","NA","C",1.25856
47701,"36.2 °C","A9",1.271,"100_PAO1_NA_NA_C","100","PAO1","NA","NA","C",1.259
48001,"36.2 °C","A9",1.2486,"100_PAO1_NA_NA_C","100","PAO1","NA","NA","C",1.26128
48301,"36.2 °C","A9",1.2521,"100_PAO1_NA_NA_C","100","PAO1","NA","NA","C",1.26411
48601,"36.2 °C","A9",1.2569,"100_PAO1_NA_NA_C","100","PAO1","NA","NA","C",1.26572
48901,"36.2 °C","A9",1.2624,"100_PAO1_NA_NA_C","100","PAO1","NA","NA","C",1.26794
49201,"36.1 °C","A9",1.2512,"100_PAO1_NA_NA_C","100","PAO1","NA","NA","C",1.26804
49501,"36.2 °C","A9",1.2635,"100_PAO1_NA_NA_C","100","PAO1","NA","NA","C",1.26832
49801,"36.2 °C","A9",1.2648,"100_PAO1_NA_NA_C","100","PAO1","NA","NA","C",1.26689
50101,"36.2 °C","A9",1.2514,"100_PAO1_NA_NA_C","100","PAO1","NA","NA","C",1.26625
50401,"36.1 °C","A9",1.2681,"100_PAO1_NA_NA_C","100","PAO1","NA","NA","C",1.26701
50701,"36.2 °C","A9",1.2938,"100_PAO1_NA_NA_C","100","PAO1","NA","NA","C",1.26625
51001,"36.2 °C","A9",1.2769,"100_PAO1_NA_NA_C","100","PAO1","NA","NA","C",1.26284
51301,"36.3 °C","A9",1.2682,"100_PAO1_NA_NA_C","100","PAO1","NA","NA","C",1.26241
51601,"36.1 °C","A9",1.2791,"100_PAO1_NA_NA_C","100","PAO1","NA","NA","C",1.26167
51901,"36.2 °C","A9",1.2634,"100_PAO1_NA_NA_C","100","PAO1","NA","NA","C",1.26047
52201,"36.2 °C","A9",1.254,"100_PAO1_NA_NA_C","100","PAO1","NA","NA","C",1.26013
52501,"36.1 °C","A9",1.2492,"100_PAO1_NA_NA_C","100","PAO1","NA","NA","C",1.25976
52801,"36.2 °C","A9",1.2584,"100_PAO1_NA_NA_C","100","PAO1","NA","NA","C",1.25957
53101,"36.1 °C","A9",1.259,"100_PAO1_NA_NA_C","100","PAO1","NA","NA","C",1.25836
53401,"36.2 °C","A9",1.2605,"100_PAO1_NA_NA_C","100","PAO1","NA","NA","C",1.25624
53701,"36.0 °C","A9",1.2597,"100_PAO1_NA_NA_C","100","PAO1","NA","NA","C",1.25422
54001,"36.2 °C","A9",1.2726,"100_PAO1_NA_NA_C","100","PAO1","NA","NA","C",1.25186
54301,"36.1 °C","A9",1.2608,"100_PAO1_NA_NA_C","100","PAO1","NA","NA","C",1.24749
54601,"36.2 °C","A9",1.2671,"100_PAO1_NA_NA_C","100","PAO1","NA","NA","C",1.24474
54901,"36.2 °C","A9",1.26,"100_PAO1_NA_NA_C","100","PAO1","NA","NA","C",1.24161
0,"35.9 °C","A10",0.0939,"100_PAO1_NA_NA_D","100","PAO1","NA","NA","D",0.09388
300,"36.0 °C","A10",0.0934,"100_PAO1_NA_NA_D","100","PAO1","NA","NA","D",0.09408
600,"36.2 °C","A10",0.0933,"100_PAO1_NA_NA_D","100","PAO1","NA","NA","D",0.09444
900,"36.2 °C","A10",0.0934,"100_PAO1_NA_NA_D","100","PAO1","NA","NA","D",0.09493
1200,"36.2 °C","A10",0.0928,"100_PAO1_NA_NA_D","100","PAO1","NA","NA","D",0.09558
1500,"36.2 °C","A10",0.0933,"100_PAO1_NA_NA_D","100","PAO1","NA","NA","D",0.09649
1800,"36.2 °C","A10",0.0937,"100_PAO1_NA_NA_D","100","PAO1","NA","NA","D",0.0977
2100,"36.1 °C","A10",0.0946,"100_PAO1_NA_NA_D","100","PAO1","NA","NA","D",0.10007
2400,"36.1 °C","A10",0.0949,"100_PAO1_NA_NA_D","100","PAO1","NA","NA","D",0.10294
2700,"36.1 °C","A10",0.0955,"100_PAO1_NA_NA_D","100","PAO1","NA","NA","D",0.10626
3000,"36.1 °C","A10",0.0959,"100_PAO1_NA_NA_D","100","PAO1","NA","NA","D",0.11142
3300,"36.1 °C","A10",0.097,"100_PAO1_NA_NA_D","100","PAO1","NA","NA","D",0.11751
3600,"36.1 °C","A10",0.0982,"100_PAO1_NA_NA_D","100","PAO1","NA","NA","D",0.12433
3900,"36.0 °C","A10",0.0999,"100_PAO1_NA_NA_D","100","PAO1","NA","NA","D",0.13196
4200,"36.3 °C","A10",0.1019,"100_PAO1_NA_NA_D","100","PAO1","NA","NA","D",0.14026
4500,"36.3 °C","A10",0.1054,"100_PAO1_NA_NA_D","100","PAO1","NA","NA","D",0.14921
4800,"36.1 °C","A10",0.1174,"100_PAO1_NA_NA_D","100","PAO1","NA","NA","D",0.15831
5100,"36.0 °C","A10",0.1233,"100_PAO1_NA_NA_D","100","PAO1","NA","NA","D",0.16665
5400,"36.1 °C","A10",0.1281,"100_PAO1_NA_NA_D","100","PAO1","NA","NA","D",0.17476
5700,"36.1 °C","A10",0.1471,"100_PAO1_NA_NA_D","100","PAO1","NA","NA","D",0.18299
6000,"36.3 °C","A10",0.1568,"100_PAO1_NA_NA_D","100","PAO1","NA","NA","D",0.19012
6300,"36.1 °C","A10",0.1652,"100_PAO1_NA_NA_D","100","PAO1","NA","NA","D",0.19686
6600,"36.3 °C","A10",0.1745,"100_PAO1_NA_NA_D","100","PAO1","NA","NA","D",0.20348
6900,"36.1 °C","A10",0.1829,"100_PAO1_NA_NA_D","100","PAO1","NA","NA","D",0.20983
7200,"36.1 °C","A10",0.1914,"100_PAO1_NA_NA_D","100","PAO1","NA","NA","D",0.21595
7500,"36.2 °C","A10",0.1964,"100_PAO1_NA_NA_D","100","PAO1","NA","NA","D",0.22169
7800,"36.0 °C","A10",0.2008,"100_PAO1_NA_NA_D","100","PAO1","NA","NA","D",0.22777
8100,"36.2 °C","A10",0.2044,"100_PAO1_NA_NA_D","100","PAO1","NA","NA","D",0.23433
8400,"36.2 °C","A10",0.2104,"100_PAO1_NA_NA_D","100","PAO1","NA","NA","D",0.24161
8700,"36.2 °C","A10",0.2184,"100_PAO1_NA_NA_D","100","PAO1","NA","NA","D",0.24935
9000,"36.2 °C","A10",0.2242,"100_PAO1_NA_NA_D","100","PAO1","NA","NA","D",0.25738
9300,"36.0 °C","A10",0.2314,"100_PAO1_NA_NA_D","100","PAO1","NA","NA","D",0.26582
9600,"36.2 °C","A10",0.238,"100_PAO1_NA_NA_D","100","PAO1","NA","NA","D",0.27479
9900,"36.1 °C","A10",0.2441,"100_PAO1_NA_NA_D","100","PAO1","NA","NA","D",0.2844
10200,"36.1 °C","A10",0.2488,"100_PAO1_NA_NA_D","100","PAO1","NA","NA","D",0.2947
10500,"36.0 °C","A10",0.2572,"100_PAO1_NA_NA_D","100","PAO1","NA","NA","D",0.30611
10800,"36.1 °C","A10",0.2664,"100_PAO1_NA_NA_D","100","PAO1","NA","NA","D",0.31837
11100,"36.3 °C","A10",0.2772,"100_PAO1_NA_NA_D","100","PAO1","NA","NA","D",0.33164
11400,"36.1 °C","A10",0.2878,"100_PAO1_NA_NA_D","100","PAO1","NA","NA","D",0.34558
11700,"36.1 °C","A10",0.2987,"100_PAO1_NA_NA_D","100","PAO1","NA","NA","D",0.36079
12000,"36.1 °C","A10",0.3086,"100_PAO1_NA_NA_D","100","PAO1","NA","NA","D",0.37893
12300,"36.1 °C","A10",0.3211,"100_PAO1_NA_NA_D","100","PAO1","NA","NA","D",0.39991
12600,"36.1 °C","A10",0.3341,"100_PAO1_NA_NA_D","100","PAO1","NA","NA","D",0.42316
12900,"36.2 °C","A10",0.3471,"100_PAO1_NA_NA_D","100","PAO1","NA","NA","D",0.44626
13200,"36.2 °C","A10",0.3629,"100_PAO1_NA_NA_D","100","PAO1","NA","NA","D",0.46957
13500,"36.1 °C","A10",0.3798,"100_PAO1_NA_NA_D","100","PAO1","NA","NA","D",0.49125
13800,"36.1 °C","A10",0.3991,"100_PAO1_NA_NA_D","100","PAO1","NA","NA","D",0.51126
14100,"36.1 °C","A10",0.4166,"100_PAO1_NA_NA_D","100","PAO1","NA","NA","D",0.52945
14400,"36.1 °C","A10",0.4399,"100_PAO1_NA_NA_D","100","PAO1","NA","NA","D",0.54603
14700,"36.1 °C","A10",0.4801,"100_PAO1_NA_NA_D","100","PAO1","NA","NA","D",0.56073
15000,"36.1 °C","A10",0.5184,"100_PAO1_NA_NA_D","100","PAO1","NA","NA","D",0.57182
15300,"36.2 °C","A10",0.5536,"100_PAO1_NA_NA_D","100","PAO1","NA","NA","D",0.57953
15600,"36.0 °C","A10",0.5651,"100_PAO1_NA_NA_D","100","PAO1","NA","NA","D",0.58405
15900,"36.2 °C","A10",0.5802,"100_PAO1_NA_NA_D","100","PAO1","NA","NA","D",0.58787
16200,"36.1 °C","A10",0.5797,"100_PAO1_NA_NA_D","100","PAO1","NA","NA","D",0.59088
16500,"36.2 °C","A10",0.5799,"100_PAO1_NA_NA_D","100","PAO1","NA","NA","D",0.59487
16800,"36.2 °C","A10",0.581,"100_PAO1_NA_NA_D","100","PAO1","NA","NA","D",0.59985
17100,"36.2 °C","A10",0.5824,"100_PAO1_NA_NA_D","100","PAO1","NA","NA","D",0.60568
17400,"36.1 °C","A10",0.5869,"100_PAO1_NA_NA_D","100","PAO1","NA","NA","D",0.61316
17700,"36.0 °C","A10",0.591,"100_PAO1_NA_NA_D","100","PAO1","NA","NA","D",0.62246
18000,"36.2 °C","A10",0.5955,"100_PAO1_NA_NA_D","100","PAO1","NA","NA","D",0.63435
18300,"36.2 °C","A10",0.5988,"100_PAO1_NA_NA_D","100","PAO1","NA","NA","D",0.65002
18600,"36.2 °C","A10",0.6033,"100_PAO1_NA_NA_D","100","PAO1","NA","NA","D",0.66951
18900,"36.2 °C","A10",0.6103,"100_PAO1_NA_NA_D","100","PAO1","NA","NA","D",0.69205
19200,"36.2 °C","A10",0.6196,"100_PAO1_NA_NA_D","100","PAO1","NA","NA","D",0.71766
19500,"36.1 °C","A10",0.6297,"100_PAO1_NA_NA_D","100","PAO1","NA","NA","D",0.74544
19800,"36.1 °C","A10",0.6393,"100_PAO1_NA_NA_D","100","PAO1","NA","NA","D",0.774
20100,"36.1 °C","A10",0.6572,"100_PAO1_NA_NA_D","100","PAO1","NA","NA","D",0.80355
20400,"36.1 °C","A10",0.6799,"100_PAO1_NA_NA_D","100","PAO1","NA","NA","D",0.83209
20700,"36.1 °C","A10",0.7099,"100_PAO1_NA_NA_D","100","PAO1","NA","NA","D",0.85937
21000,"36.1 °C","A10",0.7522,"100_PAO1_NA_NA_D","100","PAO1","NA","NA","D",0.88482
21300,"36.2 °C","A10",0.7937,"100_PAO1_NA_NA_D","100","PAO1","NA","NA","D",0.90565
21600,"36.1 °C","A10",0.8287,"100_PAO1_NA_NA_D","100","PAO1","NA","NA","D",0.92142
21900,"36.2 °C","A10",0.8664,"100_PAO1_NA_NA_D","100","PAO1","NA","NA","D",0.93492
22200,"36.1 °C","A10",0.8974,"100_PAO1_NA_NA_D","100","PAO1","NA","NA","D",0.94328
22500,"36.2 °C","A10",0.9153,"100_PAO1_NA_NA_D","100","PAO1","NA","NA","D",0.95047
22800,"36.1 °C","A10",0.9348,"100_PAO1_NA_NA_D","100","PAO1","NA","NA","D",0.95507
23100,"36.2 °C","A10",0.9426,"100_PAO1_NA_NA_D","100","PAO1","NA","NA","D",0.95905
23401,"36.1 °C","A10",0.9527,"100_PAO1_NA_NA_D","100","PAO1","NA","NA","D",0.96447
23701,"36.1 °C","A10",0.9644,"100_PAO1_NA_NA_D","100","PAO1","NA","NA","D",0.96738
24001,"36.2 °C","A10",0.9605,"100_PAO1_NA_NA_D","100","PAO1","NA","NA","D",0.9695
24301,"36.1 °C","A10",0.9514,"100_PAO1_NA_NA_D","100","PAO1","NA","NA","D",0.97297
24601,"36.2 °C","A10",0.9637,"100_PAO1_NA_NA_D","100","PAO1","NA","NA","D",0.97827
24901,"36.1 °C","A10",0.95,"100_PAO1_NA_NA_D","100","PAO1","NA","NA","D",0.9841
25201,"36.2 °C","A10",0.9693,"100_PAO1_NA_NA_D","100","PAO1","NA","NA","D",0.99011
25501,"36.2 °C","A10",0.9613,"100_PAO1_NA_NA_D","100","PAO1","NA","NA","D",0.99486
25801,"36.2 °C","A10",0.9746,"100_PAO1_NA_NA_D","100","PAO1","NA","NA","D",1.00113
26101,"36.0 °C","A10",0.9968,"100_PAO1_NA_NA_D","100","PAO1","NA","NA","D",1.00621
26401,"36.1 °C","A10",0.9818,"100_PAO1_NA_NA_D","100","PAO1","NA","NA","D",1.01005
26701,"36.1 °C","A10",0.9856,"100_PAO1_NA_NA_D","100","PAO1","NA","NA","D",1.01432
27001,"36.3 °C","A10",0.9952,"100_PAO1_NA_NA_D","100","PAO1","NA","NA","D",1.01896
27301,"36.2 °C","A10",1.0044,"100_PAO1_NA_NA_D","100","PAO1","NA","NA","D",1.02347
27601,"36.2 °C","A10",1.022,"100_PAO1_NA_NA_D","100","PAO1","NA","NA","D",1.02847
27901,"36.3 °C","A10",1.0101,"100_PAO1_NA_NA_D","100","PAO1","NA","NA","D",1.03386
28201,"36.2 °C","A10",1.0168,"100_PAO1_NA_NA_D","100","PAO1","NA","NA","D",1.03887
